zip,city,state_name,active
50273,Service Area,US,yes
51529,Service Area,US,yes
51530,Service Area,US,yes
51537,Service Area,US,yes
51558,Service Area,US,yes
51578,Service Area,US,yes
52729,Service Area,US,yes
52742,Service Area,US,yes
52745,Service Area,US,yes
52746,Service Area,US,yes
52747,Service Area,US,yes
52748,Service Area,US,yes
52751,Service Area,US,yes
52756,Service Area,US,yes
52758,Service Area,US,yes
52765,Service Area,US,yes
52768,Service Area,US,yes
52769,Service Area,US,yes
52773,Service Area,US,yes
53015,Service Area,US,yes
53042,Service Area,US,yes
53063,Service Area,US,yes
53083,Service Area,US,yes
53503,Service Area,US,yes
53507,Service Area,US,yes
53561,Service Area,US,yes
53566,Service Area,US,yes
53578,Service Area,US,yes
53901,Service Area,US,yes
53913,Service Area,US,yes
53919,Service Area,US,yes
53923,Service Area,US,yes
53935,Service Area,US,yes
53951,Service Area,US,yes
53969,Service Area,US,yes
54101,Service Area,US,yes
54107,Service Area,US,yes
54111,Service Area,US,yes
54127,Service Area,US,yes
54137,Service Area,US,yes
54166,Service Area,US,yes
54201,Service Area,US,yes
54204,Service Area,US,yes
54205,Service Area,US,yes
54213,Service Area,US,yes
54214,Service Area,US,yes
54216,Service Area,US,yes
54227,Service Area,US,yes
54228,Service Area,US,yes
54232,Service Area,US,yes
54241,Service Area,US,yes
54247,Service Area,US,yes
54629,Service Area,US,yes
54721,Service Area,US,yes
54736,Service Area,US,yes
54737,Service Area,US,yes
54738,Service Area,US,yes
54751,Service Area,US,yes
54755,Service Area,US,yes
54759,Service Area,US,yes
54769,Service Area,US,yes
54770,Service Area,US,yes
54837,Service Area,US,yes
54840,Service Area,US,yes
54889,Service Area,US,yes
54923,Service Area,US,yes
54929,Service Area,US,yes
54932,Service Area,US,yes
54933,Service Area,US,yes
54980,Service Area,US,yes
54981,Service Area,US,yes
54983,Service Area,US,yes
55030,Service Area,US,yes
55036,Service Area,US,yes
55041,Service Area,US,yes
55051,Service Area,US,yes
55332,Service Area,US,yes
55335,Service Area,US,yes
55901,Service Area,US,yes
55902,Service Area,US,yes
55904,Service Area,US,yes
55905,Service Area,US,yes
55906,Service Area,US,yes
55920,Service Area,US,yes
55924,Service Area,US,yes
55935,Service Area,US,yes
55940,Service Area,US,yes
55944,Service Area,US,yes
55952,Service Area,US,yes
55955,Service Area,US,yes
55956,Service Area,US,yes
55957,Service Area,US,yes
55960,Service Area,US,yes
55975,Service Area,US,yes
55976,Service Area,US,yes
55985,Service Area,US,yes
55990,Service Area,US,yes
55991,Service Area,US,yes
56001,Service Area,US,yes
56003,Service Area,US,yes
56010,Service Area,US,yes
56016,Service Area,US,yes
56019,Service Area,US,yes
56021,Service Area,US,yes
56024,Service Area,US,yes
56026,Service Area,US,yes
56034,Service Area,US,yes
56037,Service Area,US,yes
56041,Service Area,US,yes
56046,Service Area,US,yes
56048,Service Area,US,yes
56054,Service Area,US,yes
56055,Service Area,US,yes
56065,Service Area,US,yes
56072,Service Area,US,yes
56073,Service Area,US,yes
56074,Service Area,US,yes
56078,Service Area,US,yes
56080,Service Area,US,yes
56085,Service Area,US,yes
56090,Service Area,US,yes
56091,Service Area,US,yes
56093,Service Area,US,yes
56310,Service Area,US,yes
56321,Service Area,US,yes
56368,Service Area,US,yes
56373,Service Area,US,yes
56374,Service Area,US,yes
56375,Service Area,US,yes
56377,Service Area,US,yes
60111,Service Area,US,yes
60409,Service Area,US,yes
60411,Service Area,US,yes
60417,Service Area,US,yes
60421,Service Area,US,yes
60428,Service Area,US,yes
60429,Service Area,US,yes
60442,Service Area,US,yes
60443,Service Area,US,yes
60461,Service Area,US,yes
60466,Service Area,US,yes
60469,Service Area,US,yes
60472,Service Area,US,yes
60475,Service Area,US,yes
60484,Service Area,US,yes
60531,Service Area,US,yes
60550,Service Area,US,yes
60551,Service Area,US,yes
60617,Service Area,US,yes
60619,Service Area,US,yes
60628,Service Area,US,yes
60633,Service Area,US,yes
60637,Service Area,US,yes
60649,Service Area,US,yes
60805,Service Area,US,yes
61008,Service Area,US,yes
61012,Service Area,US,yes
61234,Service Area,US,yes
61235,Service Area,US,yes
61242,Service Area,US,yes
61254,Service Area,US,yes
61257,Service Area,US,yes
61414,Service Area,US,yes
61453,Service Area,US,yes
61472,Service Area,US,yes
61476,Service Area,US,yes
62002,Service Area,US,yes
62006,Service Area,US,yes
62036,Service Area,US,yes
62040,Service Area,US,yes
62047,Service Area,US,yes
62062,Service Area,US,yes
62065,Service Area,US,yes
62208,Service Area,US,yes
62232,Service Area,US,yes
62236,Service Area,US,yes
62239,Service Area,US,yes
62243,Service Area,US,yes
62254,Service Area,US,yes
62258,Service Area,US,yes
62260,Service Area,US,yes
62285,Service Area,US,yes
62289,Service Area,US,yes
63014,Service Area,US,yes
63041,Service Area,US,yes
63056,Service Area,US,yes
63060,Service Area,US,yes
63101,Service Area,US,yes
63102,Service Area,US,yes
63103,Service Area,US,yes
63106,Service Area,US,yes
63118,Service Area,US,yes
63120,Service Area,US,yes
63133,Service Area,US,yes
63135,Service Area,US,yes
63136,Service Area,US,yes
63140,Service Area,US,yes
63155,Service Area,US,yes
63343,Service Area,US,yes
64021,Service Area,US,yes
64022,Service Area,US,yes
64637,Service Area,US,yes
64650,Service Area,US,yes
64668,Service Area,US,yes
64733,Service Area,US,yes
64748,Service Area,US,yes
64788,Service Area,US,yes
64833,Service Area,US,yes
64848,Service Area,US,yes
64859,Service Area,US,yes
64862,Service Area,US,yes
65590,Service Area,US,yes
65601,Service Area,US,yes
65604,Service Area,US,yes
65612,Service Area,US,yes
65613,Service Area,US,yes
65617,Service Area,US,yes
65620,Service Area,US,yes
65622,Service Area,US,yes
65623,Service Area,US,yes
65625,Service Area,US,yes
65629,Service Area,US,yes
65630,Service Area,US,yes
65632,Service Area,US,yes
65633,Service Area,US,yes
65635,Service Area,US,yes
65644,Service Area,US,yes
65646,Service Area,US,yes
65648,Service Area,US,yes
65649,Service Area,US,yes
65652,Service Area,US,yes
65653,Service Area,US,yes
65654,Service Area,US,yes
65656,Service Area,US,yes
65657,Service Area,US,yes
65661,Service Area,US,yes
65663,Service Area,US,yes
65706,Service Area,US,yes
65708,Service Area,US,yes
65710,Service Area,US,yes
65713,Service Area,US,yes
65720,Service Area,US,yes
65725,Service Area,US,yes
65734,Service Area,US,yes
65737,Service Area,US,yes
65746,Service Area,US,yes
65747,Service Area,US,yes
65752,Service Area,US,yes
65756,Service Area,US,yes
65757,Service Area,US,yes
65769,Service Area,US,yes
65770,Service Area,US,yes
65771,Service Area,US,yes
65781,Service Area,US,yes
66002,Service Area,US,yes
66016,Service Area,US,yes
66033,Service Area,US,yes
66060,Service Area,US,yes
66072,Service Area,US,yes
66076,Service Area,US,yes
66078,Service Area,US,yes
66429,Service Area,US,yes
66542,Service Area,US,yes
66842,Service Area,US,yes
67001,Service Area,US,yes
67002,Service Area,US,yes
67010,Service Area,US,yes
67016,Service Area,US,yes
67017,Service Area,US,yes
67020,Service Area,US,yes
67025,Service Area,US,yes
67026,Service Area,US,yes
67030,Service Area,US,yes
67037,Service Area,US,yes
67041,Service Area,US,yes
67042,Service Area,US,yes
67050,Service Area,US,yes
67052,Service Area,US,yes
67055,Service Area,US,yes
67056,Service Area,US,yes
67060,Service Area,US,yes
67062,Service Area,US,yes
67067,Service Area,US,yes
67101,Service Area,US,yes
67107,Service Area,US,yes
67108,Service Area,US,yes
67114,Service Area,US,yes
67117,Service Area,US,yes
67123,Service Area,US,yes
67133,Service Area,US,yes
67135,Service Area,US,yes
67144,Service Area,US,yes
67147,Service Area,US,yes
67149,Service Area,US,yes
67151,Service Area,US,yes
67154,Service Area,US,yes
67232,Service Area,US,yes
67428,Service Area,US,yes
67501,Service Area,US,yes
67502,Service Area,US,yes
67505,Service Area,US,yes
67546,Service Area,US,yes
68318,Service Area,US,yes
68338,Service Area,US,yes
68351,Service Area,US,yes
68357,Service Area,US,yes
68377,Service Area,US,yes
68424,Service Area,US,yes
68458,Service Area,US,yes
68466,Service Area,US,yes
70301,Service Area,US,yes
70346,Service Area,US,yes
70355,Service Area,US,yes
70422,Service Area,US,yes
70436,Service Area,US,yes
70456,Service Area,US,yes
70465,Service Area,US,yes
70714,Service Area,US,yes
70725,Service Area,US,yes
70791,Service Area,US,yes
72701,Service Area,US,yes
72703,Service Area,US,yes
72704,Service Area,US,yes
72712,Service Area,US,yes
72718,Service Area,US,yes
72719,Service Area,US,yes
72722,Service Area,US,yes
72730,Service Area,US,yes
72734,Service Area,US,yes
72739,Service Area,US,yes
72745,Service Area,US,yes
72753,Service Area,US,yes
72756,Service Area,US,yes
72758,Service Area,US,yes
72761,Service Area,US,yes
72762,Service Area,US,yes
72764,Service Area,US,yes
72774,Service Area,US,yes
75020,Service Area,US,yes
75021,Service Area,US,yes
75076,Service Area,US,yes
75103,Service Area,US,yes
75117,Service Area,US,yes
75124,Service Area,US,yes
75127,Service Area,US,yes
75144,Service Area,US,yes
75156,Service Area,US,yes
75163,Service Area,US,yes
75414,Service Area,US,yes
75418,Service Area,US,yes
75491,Service Area,US,yes
76253,Service Area,US,yes
76263,Service Area,US,yes
76490,Service Area,US,yes
76522,Service Area,US,yes
76556,Service Area,US,yes
76579,Service Area,US,yes
76641,Service Area,US,yes
76671,Service Area,US,yes
76679,Service Area,US,yes
76692,Service Area,US,yes
77335,Service Area,US,yes
77426,Service Area,US,yes
77468,Service Area,US,yes
77480,Service Area,US,yes
77531,Service Area,US,yes
77566,Service Area,US,yes
77617,Service Area,US,yes
77623,Service Area,US,yes
77650,Service Area,US,yes
77873,Service Area,US,yes
78016,Service Area,US,yes
78059,Service Area,US,yes
78064,Service Area,US,yes
78143,Service Area,US,yes
78147,Service Area,US,yes
78160,Service Area,US,yes
78639,Service Area,US,yes
78861,Service Area,US,yes
80420,Service Area,US,yes
80446,Service Area,US,yes
80498,Service Area,US,yes
80701,Service Area,US,yes
80729,Service Area,US,yes
81007,Service Area,US,yes
81212,Service Area,US,yes
81221,Service Area,US,yes
81223,Service Area,US,yes
81226,Service Area,US,yes
81244,Service Area,US,yes
82054,Service Area,US,yes
83672,Service Area,US,yes
83801,Service Area,US,yes
83803,Service Area,US,yes
83804,Service Area,US,yes
83810,Service Area,US,yes
83835,Service Area,US,yes
83842,Service Area,US,yes
83851,Service Area,US,yes
84304,Service Area,US,yes
84305,Service Area,US,yes
84308,Service Area,US,yes
84311,Service Area,US,yes
84318,Service Area,US,yes
84320,Service Area,US,yes
84327,Service Area,US,yes
84330,Service Area,US,yes
84331,Service Area,US,yes
84333,Service Area,US,yes
84335,Service Area,US,yes
84338,Service Area,US,yes
84341,Service Area,US,yes
85135,Service Area,US,yes
85320,Service Area,US,yes
85541,Service Area,US,yes
85544,Service Area,US,yes
85553,Service Area,US,yes
86003,Service Area,US,yes
86004,Service Area,US,yes
86011,Service Area,US,yes
86046,Service Area,US,yes
86324,Service Area,US,yes
86334,Service Area,US,yes
87007,Service Area,US,yes
87014,Service Area,US,yes
87024,Service Area,US,yes
87026,Service Area,US,yes
87028,Service Area,US,yes
87034,Service Area,US,yes
87036,Service Area,US,yes
87038,Service Area,US,yes
87040,Service Area,US,yes
87041,Service Area,US,yes
87044,Service Area,US,yes
87049,Service Area,US,yes
87063,Service Area,US,yes
87070,Service Area,US,yes
87535,Service Area,US,yes
87540,Service Area,US,yes
87562,Service Area,US,yes
87831,Service Area,US,yes
89002,Service Area,US,yes
89011,Service Area,US,yes
89012,Service Area,US,yes
89014,Service Area,US,yes
89015,Service Area,US,yes
89030,Service Area,US,yes
89031,Service Area,US,yes
89032,Service Area,US,yes
89044,Service Area,US,yes
89052,Service Area,US,yes
89074,Service Area,US,yes
89081,Service Area,US,yes
89084,Service Area,US,yes
89085,Service Area,US,yes
89086,Service Area,US,yes
92240,Service Area,US,yes
92268,Service Area,US,yes
92270,Service Area,US,yes
92284,Service Area,US,yes
92342,Service Area,US,yes
93523,Service Area,US,yes
93524,Service Area,US,yes
93950,Service Area,US,yes
94576,Service Area,US,yes
94929,Service Area,US,yes
95232,Service Area,US,yes
95246,Service Area,US,yes
95248,Service Area,US,yes
95257,Service Area,US,yes
95313,Service Area,US,yes
95439,Service Area,US,yes
95444,Service Area,US,yes
95701,Service Area,US,yes
95935,Service Area,US,yes
95959,Service Area,US,yes
95962,Service Area,US,yes
97145,Service Area,US,yes
97424,Service Area,US,yes
97452,Service Area,US,yes
97480,Service Area,US,yes
98672,Service Area,US,yes
99109,Service Area,US,yes
31568,Service Area,US,yes
68367,Service Area,US,yes
68401,Service Area,US,yes
68658,Service Area,US,yes
68667,Service Area,US,yes
03574,Service Area,US,yes
03771,Service Area,US,yes
04220,Service Area,US,yes
04227,Service Area,US,yes
04234,Service Area,US,yes
04239,Service Area,US,yes
04271,Service Area,US,yes
04281,Service Area,US,yes
04285,Service Area,US,yes
04294,Service Area,US,yes
04357,Service Area,US,yes
04401,Service Area,US,yes
04419,Service Area,US,yes
04431,Service Area,US,yes
04444,Service Area,US,yes
04472,Service Area,US,yes
04537,Service Area,US,yes
04538,Service Area,US,yes
04541,Service Area,US,yes
04544,Service Area,US,yes
04547,Service Area,US,yes
04554,Service Area,US,yes
04556,Service Area,US,yes
04558,Service Area,US,yes
04568,Service Area,US,yes
04570,Service Area,US,yes
04571,Service Area,US,yes
04573,Service Area,US,yes
04575,Service Area,US,yes
04578,Service Area,US,yes
04605,Service Area,US,yes
04609,Service Area,US,yes
04616,Service Area,US,yes
04627,Service Area,US,yes
04629,Service Area,US,yes
04640,Service Area,US,yes
04650,Service Area,US,yes
04660,Service Area,US,yes
04662,Service Area,US,yes
04673,Service Area,US,yes
04675,Service Area,US,yes
04679,Service Area,US,yes
04681,Service Area,US,yes
04683,Service Area,US,yes
04684,Service Area,US,yes
04685,Service Area,US,yes
04841,Service Area,US,yes
04854,Service Area,US,yes
04858,Service Area,US,yes
04860,Service Area,US,yes
04861,Service Area,US,yes
04864,Service Area,US,yes
04912,Service Area,US,yes
04928,Service Area,US,yes
04938,Service Area,US,yes
04940,Service Area,US,yes
04942,Service Area,US,yes
04956,Service Area,US,yes
04957,Service Area,US,yes
04978,Service Area,US,yes
04984,Service Area,US,yes
04992,Service Area,US,yes
05046,Service Area,US,yes
05641,Service Area,US,yes
05649,Service Area,US,yes
05654,Service Area,US,yes
05663,Service Area,US,yes
05664,Service Area,US,yes
05674,Service Area,US,yes
05678,Service Area,US,yes
05740,Service Area,US,yes
05743,Service Area,US,yes
05753,Service Area,US,yes
05760,Service Area,US,yes
05769,Service Area,US,yes
05778,Service Area,US,yes
12817,Service Area,US,yes
12841,Service Area,US,yes
12843,Service Area,US,yes
13053,Service Area,US,yes
13062,Service Area,US,yes
13068,Service Area,US,yes
13073,Service Area,US,yes
13087,Service Area,US,yes
13102,Service Area,US,yes
13124,Service Area,US,yes
13155,Service Area,US,yes
13325,Service Area,US,yes
13345,Service Area,US,yes
13368,Service Area,US,yes
13433,Service Area,US,yes
13473,Service Area,US,yes
13489,Service Area,US,yes
13605,Service Area,US,yes
13634,Service Area,US,yes
13636,Service Area,US,yes
13650,Service Area,US,yes
13659,Service Area,US,yes
13661,Service Area,US,yes
13685,Service Area,US,yes
13730,Service Area,US,yes
13732,Service Area,US,yes
13733,Service Area,US,yes
13736,Service Area,US,yes
13743,Service Area,US,yes
13746,Service Area,US,yes
13748,Service Area,US,yes
13755,Service Area,US,yes
13756,Service Area,US,yes
13774,Service Area,US,yes
13775,Service Area,US,yes
13776,Service Area,US,yes
13783,Service Area,US,yes
13794,Service Area,US,yes
13795,Service Area,US,yes
13797,Service Area,US,yes
13802,Service Area,US,yes
13808,Service Area,US,yes
13809,Service Area,US,yes
13811,Service Area,US,yes
13815,Service Area,US,yes
13825,Service Area,US,yes
13826,Service Area,US,yes
13827,Service Area,US,yes
13832,Service Area,US,yes
13839,Service Area,US,yes
13843,Service Area,US,yes
13846,Service Area,US,yes
13847,Service Area,US,yes
13849,Service Area,US,yes
13859,Service Area,US,yes
13861,Service Area,US,yes
13862,Service Area,US,yes
13864,Service Area,US,yes
14006,Service Area,US,yes
14030,Service Area,US,yes
14061,Service Area,US,yes
14111,Service Area,US,yes
14134,Service Area,US,yes
14141,Service Area,US,yes
14802,Service Area,US,yes
14803,Service Area,US,yes
14804,Service Area,US,yes
14817,Service Area,US,yes
14822,Service Area,US,yes
14839,Service Area,US,yes
14850,Service Area,US,yes
14853,Service Area,US,yes
14854,Service Area,US,yes
14877,Service Area,US,yes
14881,Service Area,US,yes
14882,Service Area,US,yes
14884,Service Area,US,yes
14886,Service Area,US,yes
14892,Service Area,US,yes
14897,Service Area,US,yes
15536,Service Area,US,yes
15540,Service Area,US,yes
15541,Service Area,US,yes
15542,Service Area,US,yes
15546,Service Area,US,yes
15547,Service Area,US,yes
15563,Service Area,US,yes
15714,Service Area,US,yes
15747,Service Area,US,yes
15762,Service Area,US,yes
15765,Service Area,US,yes
